ID, gender, age, household, church
19656, 2, 28, 1872, 28
19657, 2, 25, 6515, 144
19658, 2, 34, 2221, 35
19659, 2, 31, 716, 75
19660, 2, 25, 4025, 173
19661, 2, 26, 5680, 62
19662, 2, 26, 3926, 8
19663, 2, 31, 5787, 104
19664, 2, 31, 6134, 187
19665, 2, 28, 6276, 22
19666, 2, 33, 4979, 5
19667, 2, 32, 4799, 126
19668, 2, 27, 4353, 19
19669, 2, 30, 3768, 34
19670, 2, 26, 4624, 99
19671, 2, 34, 3756, 203
19672, 2, 34, 5470, 188
19673, 2, 32, 5547, 137
19674, 2, 30, 6030, 93
19675, 2, 26, 3386, 62
19676, 2, 26, 6569, 91
19677, 2, 25, 6499, 176
19678, 2, 30, 5955, 23
19679, 2, 29, 6350, 186
19680, 2, 26, 6142, 66
19681, 2, 25, 1509, 197
19682, 2, 30, 3308, 27
19683, 2, 27, 2991, 184
19684, 2, 28, 4785, 59
19685, 2, 29, 5708, 105
19686, 2, 27, 2904, 155
19687, 2, 30, 2406, 98
19688, 2, 29, 6417, 192
19689, 2, 31, 884, 107
19690, 2, 29, 6243, 33
19691, 2, 30, 2995, 184
19692, 2, 25, 2210, -1
19693, 2, 33, 5500, 140
19694, 2, 30, 1226, 5
19695, 2, 25, 5571, 143
19696, 2, 26, 2777, 137
19697, 2, 30, 4923, 166
19698, 2, 30, 4791, 52
19699, 2, 28, 5420, 140
19700, 2, 27, 6562, 163
19701, 2, 26, 2977, 80
19702, 2, 27, 2680, 206
19703, 2, 29, 3847, 18
19704, 2, 25, 5914, 183
19705, 2, 30, 1202, 94
19706, 2, 33, 5570, 123
19707, 2, 33, 3890, 123
19708, 2, 27, 1869, 133
19709, 2, 29, 6369, 48
19710, 2, 29, 160, 129
19711, 2, 27, 5871, -1
19712, 2, 25, 3331, 45
19713, 2, 32, 3661, 168
19714, 2, 30, 2131, 120
19715, 2, 26, 2975, 107
19716, 2, 25, 703, 57
19717, 2, 31, 4839, 103
19718, 2, 31, 5492, 57
19719, 2, 25, 5851, 35
19720, 2, 34, 6483, 56
19721, 2, 29, 1976, 32
19722, 2, 26, 4652, 187
19723, 2, 27, 6457, 98
19724, 2, 27, 6009, 23
19725, 2, 32, 5939, 150
19726, 2, 27, 3978, 1
19727, 2, 26, 623, 122
19728, 2, 29, 4582, 132
19729, 2, 28, 380, 207
19730, 2, 29, 85, 129
19731, 2, 34, 5908, 88
19732, 2, 26, 5201, 79
19733, 2, 26, 6021, -1
19734, 2, 31, 1406, 6
19735, 2, 32, 3111, 134
19736, 2, 27, 4033, -1
19737, 2, 26, 4456, 32
19738, 2, 32, 4083, 103
19739, 2, 25, 5560, 136
19740, 2, 27, 5361, 169
19741, 2, 26, 6231, 163
19742, 2, 31, 5241, 53
19743, 2, 29, 1205, 145
19744, 2, 33, 4585, 148
19745, 2, 28, 2353, 26
19746, 2, 33, 5157, 35
19747, 2, 30, 5983, 69
19748, 2, 34, 119, 14
19749, 2, 30, 1610, 15
19750, 2, 34, 3240, 121
19751, 2, 26, 4424, 65
19752, 2, 25, 3302, 121
19753, 2, 33, 5585, 88
19754, 2, 32, 5932, 109
19755, 2, 25, 5403, 133
19756, 2, 31, 6524, 33
19757, 2, 31, 6323, 51
19758, 2, 34, 854, 167
19759, 2, 27, 4724, 84
19760, 2, 31, 2704, 17
19761, 2, 31, 6241, 142
19762, 2, 34, 3731, 8
19763, 2, 25, 3699, 111
19764, 2, 25, 3970, 143
19765, 2, 28, 5180, 12
19766, 2, 30, 5701, 167
19767, 2, 31, 3996, -1
19768, 2, 29, 4263, 60
19769, 2, 34, 2922, 97
19770, 2, 30, 3571, -1
19771, 2, 25, 6501, 190
19772, 2, 32, 658, 141
19773, 2, 27, 4669, 60
19774, 2, 26, 3652, 210
19775, 2, 25, 5366, 71
19776, 2, 33, 3486, 132
19777, 2, 33, 6572, 47
19778, 2, 31, 4640, 173
19779, 2, 34, 5317, 43
19780, 2, 28, 2727, 53
19781, 2, 29, 4164, 88
19782, 2, 32, 1681, -1
19783, 2, 34, 6080, 54
19784, 2, 28, 4780, 26
19785, 2, 31, 1988, 18
19786, 2, 31, 3290, 88
19787, 2, 30, 5428, 99
19788, 2, 29, 2642, 138
19789, 2, 30, 5809, -1
19790, 2, 33, 4659, 174
19791, 2, 25, 4674, 84
19792, 2, 25, 4535, 170
19793, 2, 29, 4585, 148
19794, 2, 30, 6146, 125
19795, 2, 27, 2320, 121
19796, 2, 29, 3935, 92
19797, 2, 26, 2678, 177
19798, 2, 26, 2396, -1
19799, 2, 29, 6057, 103
19800, 2, 30, 5639, 161
19801, 2, 31, 5438, 128
19802, 2, 33, 5378, 19
19803, 2, 30, 5217, 184
19804, 2, 30, 3647, 60
19805, 2, 29, 3386, 62
19806, 2, 33, 299, 60
19807, 2, 26, 6451, 92
19808, 2, 26, 6448, 132
19809, 2, 27, 5771, 70
19810, 2, 34, 6236, 47
19811, 2, 25, 5571, 143
19812, 2, 28, 5483, 161
19813, 2, 32, 3252, 109
19814, 2, 33, 3554, 29
19815, 2, 33, 5287, 208
19816, 2, 28, 1975, 59
19817, 2, 34, 1920, 8
19818, 2, 26, 5822, 170
19819, 2, 31, 6204, 107
19820, 2, 32, 2684, 99
19821, 2, 32, 6415, 80
19822, 2, 26, 6299, 126
19823, 2, 34, 5638, 48
19824, 2, 25, 4700, 32
19825, 2, 31, 4292, 89
19826, 2, 26, 4288, 44
19827, 2, 30, 3299, 167
19828, 2, 31, 6556, 195
19829, 2, 29, 6035, 11
19830, 2, 27, 4122, 44
19831, 2, 31, 936, 32
19832, 2, 25, 5217, 184
19833, 2, 34, 1208, 25
19834, 2, 33, 5083, 182
19835, 2, 27, 5071, 78
19836, 2, 30, 5692, 38
19837, 2, 29, 5287, 208
19838, 2, 34, 5470, 188
19839, 2, 25, 2583, 76
19840, 2, 27, 5047, 99
19841, 2, 32, 1569, -1
19842, 2, 30, 1214, 32
19843, 2, 31, 2446, 129
19844, 2, 31, 6037, 162
19845, 2, 33, 4312, 162
19846, 2, 30, 4485, 47
19847, 2, 29, 5159, 35
19848, 2, 25, 3464, 110
19849, 2, 26, 4779, 191
19850, 2, 25, 5168, 192
19851, 2, 30, 4442, 128
19852, 2, 25, 2699, 23
19853, 2, 29, 5264, 146
19854, 2, 33, 5370, 152
19855, 2, 27, 5591, 125
19856, 2, 34, 291, 121
19857, 2, 29, 2297, 8
19858, 2, 34, 6508, 189
19859, 2, 34, 5891, 198
19860, 2, 27, 5255, 173
19861, 2, 27, 5488, 79
19862, 2, 26, 3617, 208
19863, 2, 28, 3770, 91
19864, 2, 34, 5881, 106
19865, 2, 27, 4186, 194
19866, 2, 27, 4102, 135
19867, 2, 34, 4674, 84
19868, 2, 34, 6112, 95
19869, 2, 34, 5126, 29
19870, 2, 34, 5241, 53
19871, 2, 25, 3599, 112
19872, 2, 34, 6455, 62
19873, 2, 29, 2563, 144
19874, 2, 25, 3175, 23
19875, 2, 28, 5829, 170
19876, 2, 31, 4710, 82
19877, 2, 31, 4199, 88
19878, 2, 25, 4034, 189
19879, 2, 29, 3927, 174
19880, 2, 34, 2491, 135
19881, 2, 32, 2602, 54
19882, 2, 29, 6200, 41
19883, 2, 33, 2813, 163
19884, 2, 26, 4666, 120
19885, 2, 29, 5258, 148
19886, 2, 29, 3030, 60
19887, 2, 26, 1393, 45
19888, 2, 27, 6539, 192
19889, 2, 25, 4281, 41
19890, 2, 28, 1871, 51
19891, 2, 34, 5950, 6
19892, 2, 32, 5011, 62
19893, 2, 33, 1982, 88
19894, 2, 29, 699, 184
19895, 2, 29, 5991, 58
19896, 2, 26, 4047, 13
19897, 2, 28, 3603, -1
19898, 2, 30, 5109, 163
19899, 2, 27, 3899, 191
19900, 2, 31, 4649, 128
19901, 2, 28, 6531, 186
19902, 2, 32, 4749, 137
19903, 2, 34, 4207, 125
19904, 2, 30, 6042, 186
19905, 2, 33, 3118, 196
19906, 2, 26, 2049, 47
19907, 2, 33, 4416, 34
19908, 2, 33, 5777, 194
19909, 2, 26, 6172, 194
19910, 2, 27, 4282, 104
19911, 2, 29, 5338, 168
19912, 2, 32, 3494, 35
19913, 2, 34, 4387, 99
19914, 2, 34, 728, 65
19915, 2, 34, 3432, 134
19916, 2, 27, 4977, 5
19917, 2, 30, 5935, 84
19918, 2, 25, 6312, 58
19919, 2, 33, 3441, 135
19920, 2, 34, 5892, 121
19921, 2, 32, 4933, 21
19922, 2, 25, 3842, 42
19923, 2, 34, 2352, 15
19924, 2, 33, 4989, 163
19925, 2, 34, 3850, 75
19926, 2, 31, 859, 145
19927, 2, 29, 3604, 144
19928, 2, 25, 331, 180
19929, 2, 32, 1503, 7
19930, 2, 33, 4940, 150
19931, 2, 28, 6592, -1
19932, 2, 32, 1907, 22
19933, 2, 32, 1705, 135
19934, 2, 25, 2026, 146
19935, 2, 32, 964, 32
19936, 2, 28, 5369, 170
19937, 2, 30, 2293, 42
19938, 2, 33, 1028, 45
19939, 2, 31, 6311, 92
19940, 2, 26, 6536, 189
19941, 2, 26, 4109, 157
19942, 2, 29, 5071, 78
19943, 2, 26, 6479, 57
19944, 2, 25, 4354, 43
19945, 2, 33, 4766, 47
19946, 2, 30, 6488, 180
19947, 2, 26, 2653, 80
19948, 2, 30, 5773, 126
19949, 2, 28, 5545, 192
19950, 2, 28, 3941, 28
19951, 2, 25, 2193, 177
19952, 2, 26, 3392, 15
19953, 2, 33, 2611, 47
19954, 2, 29, 5663, 135
19955, 2, 25, 6525, 41
19956, 2, 28, 4785, 59
19957, 2, 33, 3420, 126
19958, 2, 25, 6289, 184
19959, 2, 27, 105, 172
19960, 2, 29, 2624, 167
19961, 2, 31, 2807, 185
19962, 2, 25, 5747, 50
19963, 2, 30, 2677, 81
19964, 2, 27, 5384, 42
19965, 2, 27, 548, 171
19966, 2, 29, 5045, 77
19967, 2, 34, 2663, 160
19968, 2, 31, 5743, 105
19969, 2, 26, 4508, 24
19970, 2, 33, 6311, 92
19971, 2, 34, 4970, 209
19972, 2, 27, 6552, 163
19973, 2, 30, 2988, 74
19974, 2, 28, 1290, 7
19975, 2, 33, 6295, 41
19976, 2, 28, 6305, 34
19977, 2, 34, 2685, 199
19978, 2, 31, 6264, 143
19979, 2, 30, 5960, 13
19980, 2, 29, 5697, 193
19981, 2, 34, 5766, 129
19982, 2, 27, 4435, 84
19983, 2, 34, 2204, 7
19984, 2, 28, 594, 185
19985, 2, 25, 4489, -1
19986, 2, 32, 6504, 20
19987, 2, 30, 1597, 105
19988, 2, 28, 4108, 48
19989, 2, 32, 4832, 152
19990, 2, 28, 2340, 203
19991, 2, 29, 6191, 37
19992, 2, 33, 6383, 126
19993, 2, 29, 2514, 73
19994, 2, 26, 2180, 124
19995, 2, 32, 2901, 206
19996, 2, 31, 5256, 82
19997, 2, 30, 2849, 105
19998, 2, 25, 5789, 56
19999, 2, 26, 5529, 188
20000, 2, 28, 5314, 112
20001, 2, 26, 2732, 96
20002, 2, 32, 5410, 190
20003, 2, 33, 5555, 80
20004, 2, 25, 6249, 197
20005, 2, 29, 4173, 43
20006, 2, 28, 6093, 201
20007, 2, 33, 1135, 75
20008, 2, 30, 3290, 88
20009, 2, 32, 5015, 210
20010, 2, 27, 4954, 79
20011, 2, 30, 6198, 26
20012, 2, 34, 5129, 118
20013, 2, 28, 4552, 182
20014, 2, 29, 5244, 169
20015, 2, 27, 3706, 73
20016, 2, 26, 6368, 184
20017, 2, 27, 3836, 44
20018, 2, 29, 6505, 19
20019, 2, 31, 3649, 143
20020, 2, 32, 1036, 45
20021, 2, 27, 5858, 137
20022, 2, 27, 5682, 141
20023, 2, 28, 6193, 50
20024, 2, 31, 2688, 143
20025, 2, 34, 3961, 129
20026, 2, 29, 5818, 125
20027, 2, 26, 2651, 166
20028, 2, 25, 4484, 134
20029, 2, 34, 3317, 47
20030, 2, 29, 4797, 92
20031, 2, 27, 5030, 127
20032, 2, 26, 1465, 5
20033, 2, 25, 6484, 6
20034, 2, 27, 5921, 95
20035, 2, 26, 4423, 36
20036, 2, 25, 5433, 66
20037, 2, 25, 3533, 66
20038, 2, 28, 4365, 10
20039, 2, 26, 2495, 142
20040, 2, 27, 4418, 199
20041, 2, 30, 832, 57
20042, 2, 31, 4553, 207
20043, 2, 29, 3366, 182
20044, 2, 26, 5426, 44
20045, 2, 31, 4292, 89
20046, 2, 34, 5801, 81
20047, 2, 26, 4904, 5
20048, 2, 29, 3050, 82
20049, 2, 30, 5918, 86
20050, 2, 26, 1797, 148
20051, 2, 29, 5730, 170
20052, 2, 27, 4336, 80
20053, 2, 30, 6337, 74
20054, 2, 26, 1030, 108
20055, 2, 34, 3479, 107
20056, 2, 25, 595, 1
20057, 2, 31, 4757, 155
20058, 2, 26, 1725, 129
20059, 2, 29, 2058, 72
20060, 2, 25, 3459, 136
20061, 2, 28, 6432, 66
20062, 2, 28, 1633, 19
20063, 2, 32, 3955, 32
20064, 2, 34, 3781, 49
20065, 2, 33, 3199, 78
20066, 2, 29, 742, 87
20067, 2, 32, 5562, 25
20068, 2, 33, 2666, 24
20069, 2, 27, 5238, 44
20070, 2, 33, 6001, 166
20071, 2, 32, 6422, 128
20072, 2, 25, 4582, 132
20073, 2, 25, 5420, 140
20074, 2, 31, 6006, 142
20075, 2, 28, 4724, 84
20076, 2, 25, 6496, 74
20077, 2, 32, 2715, -1
20078, 2, 26, 5608, 155
20079, 2, 32, 789, 12
20080, 2, 29, 6457, 98
20081, 2, 27, 6132, 161
20082, 2, 26, 6537, 99
20083, 2, 32, 4167, 11
20084, 2, 26, 4630, 172
20085, 2, 25, 1710, 179
20086, 2, 28, 1492, 91
20087, 2, 30, 5721, 76
20088, 2, 27, 2282, 51
20089, 2, 25, 3185, 108
20090, 2, 28, 1730, 1
20091, 2, 34, 4874, 157
20092, 2, 32, 5793, 22
20093, 2, 34, 5140, 51
20094, 2, 34, 2611, 47
20095, 2, 28, 4371, 18
20096, 2, 34, 4345, 191
20097, 2, 33, 5556, 25
20098, 2, 28, 5305, 202
20099, 2, 30, 3938, 137
20100, 2, 28, 2566, 148
20101, 2, 33, 5675, 177
20102, 2, 25, 761, 202
20103, 2, 30, 6481, 202
20104, 2, 32, 6344, 88
20105, 2, 31, 5536, 153
20106, 2, 27, 5354, 146
20107, 2, 26, 1911, 86
20108, 2, 27, 1114, 47
20109, 2, 28, 4053, 126
20110, 2, 28, 3989, 150
20111, 2, 33, 4199, 88
20112, 2, 31, 6353, 194
20113, 2, 26, 6507, 54
20114, 2, 26, 5340, -1
20115, 2, 30, 5323, 42
20116, 2, 27, 2936, -1
20117, 2, 30, 5135, 170
20118, 2, 30, 5232, 173
20119, 2, 25, 5561, 66
20120, 2, 33, 3291, 137
20121, 2, 27, 2782, 82
20122, 2, 27, 2315, 48
20123, 2, 25, 2920, 78
20124, 2, 32, 3234, -1
20125, 2, 26, 6475, 129
20126, 2, 25, 6585, 152
20127, 2, 32, 3911, 192
20128, 2, 32, 5165, 59
20129, 2, 27, 5492, 57
20130, 2, 27, 3830, 165
20131, 2, 31, 2620, 93
20132, 2, 26, 3501, 153
20133, 2, 34, 304, 40
20134, 2, 25, 4383, 35
20135, 2, 30, 1700, 176
20136, 2, 28, 5701, 167
20137, 2, 27, 6043, 77
20138, 2, 25, 5424, -1
20139, 2, 25, 5605, 182
20140, 2, 29, 3410, 62
20141, 2, 29, 3569, 107
20142, 2, 28, 2445, 8
20143, 2, 28, 1501, 74
20144, 2, 32, 5563, 28
20145, 2, 29, 5780, 94
20146, 2, 32, 4256, 143
20147, 2, 34, 2246, 114
20148, 2, 31, 6146, 125
20149, 2, 29, 2000, -1
20150, 2, 31, 3369, 5
20151, 2, 25, 2542, 6
20152, 2, 32, 2737, 180
20153, 2, 28, 2632, 138
20154, 2, 29, 5402, 46
20155, 2, 31, 1233, 193
20156, 2, 27, 608, 94
20157, 2, 26, 4880, 88
20158, 2, 27, 2219, 162
20159, 2, 27, 873, 103
20160, 2, 26, 103, 93
20161, 2, 32, 4687, 88
20162, 2, 27, 5959, 168
20163, 2, 33, 5369, 170
20164, 2, 30, 5189, 59
20165, 2, 28, 3318, 17
20166, 2, 30, 1141, 49
20167, 2, 26, 4392, 105
20168, 2, 25, 5169, 131
20169, 2, 31, 5302, 74
20170, 2, 28, 5511, 134
20171, 2, 32, 3216, 166
20172, 2, 34, 5687, 137
20173, 2, 28, 4193, 68
20174, 2, 25, 5892, 121
20175, 2, 31, 6288, 122
20176, 2, 32, 4540, 106
20177, 2, 33, 896, 173
20178, 2, 33, 6493, 194
20179, 2, 26, 1627, 56
20180, 2, 32, 6426, 106
20181, 2, 32, 3182, 173
20182, 2, 25, 6253, 11
20183, 2, 30, 4849, 36
20184, 2, 31, 4705, 59
20185, 2, 26, 3657, 91
20186, 2, 27, 1338, 13
20187, 2, 31, 3007, 21
20188, 2, 33, 5090, 26
20189, 2, 33, 3862, 189
20190, 2, 27, 5455, 148
20191, 2, 32, 5867, 29
20192, 2, 27, 4245, 18
20193, 2, 27, 5739, 128
20194, 2, 27, 6038, 185
20195, 2, 31, 5557, 146
20196, 2, 27, 457, 92
20197, 2, 25, 3684, 52
20198, 2, 32, 5478, 138
20199, 2, 33, 4945, -1
20200, 2, 31, 2796, 136
20201, 2, 33, 1545, 26
20202, 2, 30, 1653, 122
20203, 2, 30, 271, 53
20204, 2, 34, 6284, 65
20205, 2, 26, 738, 129
20206, 2, 33, 5070, 199
20207, 2, 29, 5250, 136
20208, 2, 33, 6124, 201
20209, 2, 34, 4842, 76
20210, 2, 28, 6229, 73
20211, 2, 27, 431, 7
20212, 2, 30, 3498, 201
20213, 2, 34, 5957, 111
20214, 2, 26, 2909, 63
20215, 2, 33, 2553, 133
20216, 2, 32, 3853, 126
20217, 2, 31, 5107, 77
20218, 2, 31, 2392, 60
20219, 2, 27, 4948, 148
20220, 2, 32, 5553, 24
20221, 2, 25, 5123, 115
20222, 2, 26, 774, -1
20223, 2, 34, 2288, 43
20224, 2, 27, 5325, 145
20225, 2, 27, 2592, 109
20226, 2, 32, 5969, 114
20227, 2, 32, 2385, 171
20228, 2, 27, 5758, 203
20229, 2, 28, 6489, 42
20230, 2, 29, 6591, 98
20231, 2, 31, 1677, 56
20232, 2, 26, 6028, 29
20233, 2, 26, 2188, 184
20234, 2, 33, 3015, 128
20235, 2, 27, 1927, 128
20236, 2, 30, 4699, 131
20237, 2, 29, 3901, 131
20238, 2, 33, 5175, 148
20239, 2, 25, 5852, 133
20240, 2, 27, 2150, 86
20241, 2, 28, 4605, 185
20242, 2, 31, 3911, 192
20243, 2, 33, 2291, 70
20244, 2, 26, 1532, 121
20245, 2, 34, 6400, 43
20246, 2, 30, 4285, 136
20247, 2, 34, 3036, 150
20248, 2, 29, 1131, 121
20249, 2, 26, 2081, 11
20250, 2, 31, 2316, 114
20251, 2, 34, 2190, 19
20252, 2, 28, 4613, 58
20253, 2, 33, 5066, 153
20254, 2, 29, 1877, 60
20255, 2, 26, 4230, 15
20256, 2, 25, 5081, 18
20257, 2, 33, 5714, 178
20258, 2, 30, 3959, 96
20259, 2, 29, 6553, 52
20260, 2, 29, 1137, 57
20261, 2, 27, 4420, 54
20262, 2, 29, 5051, 197
20263, 2, 27, 5171, 21
20264, 2, 25, 2966, 181
20265, 2, 27, 4841, 127
20266, 2, 26, 3945, 6
20267, 2, 34, 901, 81
20268, 2, 27, 5778, 135
20269, 2, 33, 5009, 132
20270, 2, 30, 6385, 83
20271, 2, 25, 4009, 134
20272, 2, 31, 1471, 45
20273, 2, 30, 2339, 206
20274, 2, 28, 4810, 114
20275, 2, 27, 3004, 28
20276, 2, 27, 588, -1
20277, 2, 29, 6160, 181
20278, 2, 25, 4540, 106
20279, 2, 26, 6435, 129
20280, 2, 27, 2621, 58
20281, 2, 29, 3793, 181
20282, 2, 32, 5894, 161
20283, 2, 28, 2413, 165
20284, 2, 30, 5776, 121
20285, 2, 26, 3694, 118
20286, 2, 26, 2286, 198
20287, 2, 29, 5279, 141
20288, 2, 32, 488, 203
20289, 2, 28, 1597, 105
20290, 2, 32, 4385, 7
20291, 2, 30, 3736, 135
20292, 2, 33, 3449, 125
20293, 2, 27, 5181, 63
20294, 2, 25, 5928, 139
20295, 2, 25, 2153, 135
20296, 2, 31, 1904, 159
20297, 2, 32, 1399, 187
20298, 2, 27, 5250, 136
20299, 2, 28, 3115, 10
20300, 2, 31, 6463, 194
20301, 2, 30, 5206, 24
20302, 2, 26, 5613, 47
20303, 2, 34, 6355, 180
20304, 2, 26, 5220, -1
20305, 2, 34, 1142, 111
20306, 2, 33, 5489, 148
20307, 2, 30, 6221, 201
20308, 2, 30, 4283, 106
20309, 2, 30, 6159, 174
20310, 2, 25, 6219, 139
20311, 2, 29, 4291, 135
20312, 2, 27, 6398, 134
20313, 2, 32, 4954, 79
20314, 2, 25, 5615, 12
20315, 2, 28, 4998, 82
20316, 2, 30, 5675, 177
20317, 2, 31, 5925, 20
20318, 2, 25, 3043, 140
20319, 2, 29, 136, 88
20320, 2, 25, 6210, 136
20321, 2, 26, 4998, 82
20322, 2, 25, 5561, 66
20323, 2, 28, 6446, 17
20324, 2, 26, 6400, 43
20325, 2, 30, 3429, 133
20326, 2, 32, 5222, 110
20327, 2, 34, 3496, 13
20328, 2, 27, 6155, 11
20329, 2, 27, 3943, 57
20330, 2, 28, 6558, 90
20331, 2, 27, 5542, 114
20332, 2, 31, 6453, 43
20333, 2, 29, 6396, 116
20334, 2, 25, 6330, 190
20335, 2, 25, 4598, -1
20336, 2, 30, 167, 21
20337, 2, 29, 5538, 109
20338, 2, 26, 1191, 134
20339, 2, 36, 5895, 28
20340, 2, 40, 3365, 178
20341, 2, 40, 5836, 53
20342, 2, 40, 6171, 95
20343, 2, 36, 4742, 163
20344, 2, 39, 585, 20
20345, 2, 44, 5452, 142
20346, 2, 44, 4759, 144
20347, 2, 36, 5489, 148
20348, 2, 36, 5703, 126
20349, 2, 39, 4699, 131
20350, 2, 42, 5709, 6
20351, 2, 42, 5804, 28
20352, 2, 38, 1029, 5
20353, 2, 35, 5386, 1
20354, 2, 43, 3341, 120
20355, 2, 37, 4041, 7
20356, 2, 37, 5062, 34
20357, 2, 40, 1198, 21
20358, 2, 44, 1814, 184
20359, 2, 43, 6257, 26
20360, 2, 41, 4813, 164
20361, 2, 38, 6054, 146
20362, 2, 35, 2628, 92
20363, 2, 41, 1009, 5
20364, 2, 40, 5266, 5
20365, 2, 42, 2524, 108
20366, 2, 41, 2028, 25
20367, 2, 38, 796, 198
20368, 2, 37, 5605, 182
20369, 2, 44, 4882, 58
20370, 2, 44, 5410, 190
20371, 2, 40, 5244, 169
20372, 2, 35, 173, -1
20373, 2, 43, 1504, 25
20374, 2, 38, 4107, 108
20375, 2, 43, 675, 163
20376, 2, 40, 5551, 171
20377, 2, 41, 6228, 116
20378, 2, 37, 2721, 17
20379, 2, 37, 3736, 135
20380, 2, 42, 6014, 134
20381, 2, 41, 4229, 194
20382, 2, 35, 1975, 59
20383, 2, 37, 5997, 55
20384, 2, 42, 6591, 98
20385, 2, 42, 4314, 24
20386, 2, 43, 3125, 65
20387, 2, 41, 5172, 138
20388, 2, 38, 3560, 99
20389, 2, 42, 6446, 17
20390, 2, 39, 5196, 45
20391, 2, 40, 4445, 84
20392, 2, 43, 1302, 35
20393, 2, 35, 1110, 22
20394, 2, 44, 3755, 43
20395, 2, 43, 6123, 124
20396, 2, 43, 6563, 167
20397, 2, 39, 4414, 56
20398, 2, 41, 661, 92
20399, 2, 36, 6072, 144
20400, 2, 39, 2398, 193
20401, 2, 43, 1066, 97
20402, 2, 35, 3902, 112
20403, 2, 44, 5256, 82
20404, 2, 38, 4595, 190
20405, 2, 38, 2474, 79
20406, 2, 38, 5011, 62
20407, 2, 40, 4012, 109
20408, 2, 38, 3070, 127
20409, 2, 38, 3232, -1
20410, 2, 39, 6523, -1
20411, 2, 39, 6307, 53
20412, 2, 42, 1653, 122
20413, 2, 40, 5335, 149
20414, 2, 38, 6222, 1
20415, 2, 44, 2102, 50
20416, 2, 37, 5156, 172
20417, 2, 42, 6020, -1
20418, 2, 40, 5021, -1
20419, 2, 43, 914, 47
20420, 2, 38, 3455, 168
20421, 2, 41, 5148, 50
20422, 2, 43, 3231, -1
20423, 2, 40, 6046, 131
20424, 2, 39, 758, 41
20425, 2, 38, 2718, -1
20426, 2, 40, 708, 99
20427, 2, 43, 2956, 22
20428, 2, 42, 6360, 62
20429, 2, 42, 1049, 203
20430, 2, 43, 4456, 32
20431, 2, 44, 838, -1
20432, 2, 42, 3925, 78
20433, 2, 38, 801, 11
20434, 2, 37, 6226, 192
20435, 2, 38, 3215, 45
20436, 2, 35, 5345, 210
20437, 2, 35, 5598, 170
20438, 2, 37, 4494, 42
20439, 2, 43, 4018, -1
20440, 2, 38, 3724, 104
20441, 2, 39, 788, 88
20442, 2, 39, 4468, 79
20443, 2, 39, 1965, 42
20444, 2, 44, 5734, 32
20445, 2, 36, 6173, 82
20446, 2, 37, 1563, 201
20447, 2, 35, 4531, 91
20448, 2, 39, 5758, 203
20449, 2, 43, 3305, 25
20450, 2, 44, 3039, 20
20451, 2, 43, 2372, 114
20452, 2, 44, 5271, 79
20453, 2, 41, 0, 0
20454, 2, 44, 6480, 210
20455, 2, 36, 4367, 35
20456, 2, 41, 5978, 149
20457, 2, 37, 3906, 61
20458, 2, 44, 4672, 137
20459, 2, 39, 5626, 120
20460, 2, 38, 5200, 107
20461, 2, 43, 6407, 184
20462, 2, 44, 2878, 2
20463, 2, 42, 5661, 163
20464, 2, 40, 2551, -1
20465, 2, 39, 1198, 21
20466, 2, 42, 6235, 199
20467, 2, 39, 1054, -1
20468, 2, 44, 5588, 11
20469, 2, 36, 3108, 12
20470, 2, 44, 5456, 165
20471, 2, 43, 6302, 173
20472, 2, 42, 6301, 206
20473, 2, 38, 5413, 21
20474, 2, 43, 2335, 186
20475, 2, 37, 2094, 62
20476, 2, 44, 3954, 8
20477, 2, 38, 4266, 143
20478, 2, 37, 4853, -1
20479, 2, 43, 5984, 133
20480, 2, 43, 2485, 29
20481, 2, 36, 4985, -1
20482, 2, 42, 1905, 201
20483, 2, 35, 5745, 186
20484, 2, 37, 2707, 139
20485, 2, 42, 3413, 180
20486, 2, 38, 6544, 172
20487, 2, 43, 2760, 45
20488, 2, 39, 6444, 142
20489, 2, 37, 2873, 46
20490, 2, 44, 6133, 120
20491, 2, 35, 4501, 83
20492, 2, 44, 5824, 95
20493, 2, 35, 4254, 50
20494, 2, 37, 6006, 142
20495, 2, 37, 1956, 41
20496, 2, 38, 5541, 48
20497, 2, 35, 1850, 65
20498, 2, 37, 2255, 13
20499, 2, 41, 6084, 23
20500, 2, 41, 4844, 209
20501, 2, 42, 2210, -1
20502, 2, 44, 2709, 143
20503, 2, 43, 6585, 152
20504, 2, 40, 4321, 41
20505, 2, 42, 1510, 133
20506, 2, 38, 5979, 99
20507, 2, 36, 5355, 202
20508, 2, 43, 5940, 162
20509, 2, 40, 4015, 142
20510, 2, 41, 4206, 42
20511, 2, 38, 5644, 18
20512, 2, 37, 3469, 79
20513, 2, 40, 5265, 25
20514, 2, 36, 5116, 120
20515, 2, 42, 6111, 66
20516, 2, 42, 5798, 194
20517, 2, 44, 6493, 194
20518, 2, 39, 4730, 24
20519, 2, 36, 3018, 59
20520, 2, 40, 5888, 168
20521, 2, 38, 3187, 23
20522, 2, 43, 3118, 196
20523, 2, 41, 1304, 20
20524, 2, 35, 140, 202
20525, 2, 44, 6534, 56
20526, 2, 43, 6278, 168
20527, 2, 36, 6353, 194
20528, 2, 44, 3801, 128
20529, 2, 43, 5482, 67
20530, 2, 43, 5292, 181
20531, 2, 41, 3250, 54
20532, 2, 41, 2536, 143
